the_geom,BIN,CNSTRCT_YR,NAME,LSTMODDATE,LSTSTATYPE,DOITT_ID,HEIGHTROOF,FEAT_CODE,GROUNDELEV,SHAPE_AREA,SHAPE_LEN,BASE_BBL,MPLUTO_BBL,GEOMSOURCE
"MULTIPOLYGON (((-73.85561505662426 40.87778197982744, -73.85549275503159 40.87774369106758, -73.85546138235746 40.8777338688737, -73.85548217856977 40.877695599844614, -73.85550331542788 40.87765670269709, -73.8555076797758 40.87764867220232, -73.85567087167435 40.877699763008444, -73.8556444414741 40.87774840045229, -73.8556305027396 40.87777405143972, -73.85562098374736 40.877771072422135, -73.85561505662426 40.87778197982744)))",2059394,1960,,08/22/2017 12:00:00 AM +0000,Constructed,634675,18.37,2100,135,1626.92665743185,164.78958369883,2046970031,2046970031,Photogramm
"MULTIPOLYGON (((-73.74245253001868 40.6670817351708, -73.74252420947131 40.666965681762115, -73.74258948354608 40.66698905764147, -73.74253379046863 40.66707922901448, -73.74251065103142 40.66707094287311, -73.74249466592379 40.667096824048066, -73.74245253001868 40.6670817351708)))",4283595,1930,,08/22/2017 12:00:00 AM +0000,Constructed,649856,25.5197,2100,20,861.07780414998,133.46996530412,4131880008,4131880008,Photogramm
"MULTIPOLYGON (((-73.83701497837247 40.6608154967922, -73.83699868436297 40.66075162247769, -73.83707621727802 40.66074015255878, -73.83707442518694 40.66073312327877, -73.83712420134084 40.66072575999457, -73.83713085907449 40.66075185922795, -73.83715288441876 40.66074860081936, -73.83715755444202 40.66076690955776, -73.83715212469973 40.660767713237625, -73.83715888436043 40.660794208841466, -73.83701497837247 40.6608154967922)))",4295128,1950,,08/22/2017 12:00:00 AM +0000,Constructed,244269,26.3528,2100,7,978.11907670585,137.04335963141,4141660053,4141660053,Photogramm
"MULTIPOLYGON (((-74.00393653491156 40.61791829896679, -74.00400500700735 40.617853118717896, -74.0040597611919 40.61788651890928, -74.00395297735614 40.6179881688989, -74.00392230877513 40.61801736302755, -74.00390564176864 40.61800719581648, -74.00391353668918 40.617999679802715, -74.00387544947411 40.61797644675997, -74.00393653491156 40.61791829896679)))",3160062,1920,,08/22/2017 12:00:00 AM +0000,Constructed,645538,31.72,2100,36,1141.47513577259,161.06771411217,3062230031,3062230031,Photogramm
"MULTIPOLYGON (((-74.00162639166552 40.73976246564289, -74.00168131787208 40.73968726889415, -74.00169321587012 40.73967098034404, -74.00174490402077 40.739600215908474, -74.00175395239553 40.73958782839265, -74.0019808238815 40.739683698123315, -74.00180253663898 40.739927784448014, -74.00157566576236 40.739831913468834, -74.00162639166552 40.73976246564289)))",1013712,1930,,08/22/2017 12:00:00 AM +0000,Constructed,558728,73.1511627,2100,22,7316.56583096755,347.30315132841,1007640007,1007640007,Photogramm
"MULTIPOLYGON (((-74.08359099489883 40.62826843777476, -74.08358722608813 40.62826593706901, -74.08359635961256 40.62825794821839, -74.08362492783789 40.62823296142421, -74.08365770151565 40.628204294739355, -74.08366191643663 40.62820060854522, -74.08366681849516 40.62819632120398, -74.0836809651391 40.628205709636596, -74.08375380167276 40.62825405054992, -74.08376644838555 40.62826244408936, -74.08374614002898 40.62828020633355, -74.08373682563274 40.62827402564432, -74.08372529087681 40.62826637061882, -74.08366600802835 40.62831822339613, -74.08359099489883 40.62826843777476)))",5015101,1950,,08/22/2017 12:00:00 AM +0000,Constructed,830436,23.97,2100,134,1041.36793391101,140.62445365412,5005850066,5005850066,Photogramm
"MULTIPOLYGON (((-74.014934968093 40.605180674027764, -74.01496917192667 40.605146992763295, -74.01497585912237 40.60515093707827, -74.01510175438604 40.60522520194869, -74.01506755057925 40.605258883252354, -74.01494096754514 40.60518421319926, -74.014934968093 40.605180674027764)))",3169151,1920,,08/22/2017 12:00:00 AM +0000,Constructed,532656,25.89,2100,24,722.37696070152,124.14099723527,3064600064,3064600064,Photogramm
"MULTIPOLYGON (((-73.99083030465265 40.61569111907681, -73.99097579224564 40.61555243506824, -73.99102512501241 40.615582487510906, -73.99103263895785 40.6155870654449, -73.99102222311927 40.615596994675506, -73.99088715258921 40.61572574952502, -73.99083030465265 40.61569111907681)))",3156755,1925,,08/22/2017 12:00:00 AM +0000,Constructed,445384,25.42,2100,39,1307.05428957196,169.7854078847,3061610035,3061610035,Photogramm
"MULTIPOLYGON (((-73.85757346955656 40.57632944667292, -73.85763981011085 40.576309557046045, -73.85764558979486 40.576320763142796, -73.85766451078732 40.57635745688452, -73.8575981701928 40.57637734652553, -73.85758248250173 40.576346925339024, -73.85757346955656 40.57632944667292)))",4517696,1930,,08/17/2017 12:00:00 AM +0000,Constructed,948413,11.09506935,5110,7,371.3331032837,77.10833887454,4162610066,4162610066,Photogramm
"MULTIPOLYGON (((-73.76837869750854 40.769411552068604, -73.7684396788515 40.76940243454463, -73.7684402936165 40.76940480951543, -73.76848126385639 40.76939868375593, -73.76848231338579 40.7694027426469, -73.76851372603366 40.76939804568513, -73.7685257770124 40.76944463328899, -73.76848954584817 40.76945004998252, -73.76849062343625 40.76945421518952, -73.76832475730313 40.76947901493095, -73.76831125020621 40.769426799814006, -73.76837998312048 40.769416522747704, -73.76837869750854 40.769411552068604)))",4136652,1930,,08/22/2017 12:00:00 AM +0000,Constructed,382224,33.53,2100,61,1128.41195430352,156.57103602594,4061800015,4061800015,Photogramm
"MULTIPOLYGON (((-73.8292653117048 40.83854303357968, -73.82938541520417 40.838496441386376, -73.82941484309697 40.83854019674991, -73.82929473953921 40.83858678897349, -73.8292653117048 40.83854303357968)))",2073799,1950,,08/22/2017 12:00:00 AM +0000,Constructed,46344,24.06,2100,23,668.02094478877,110.43715730146,2053590059,2053590059,Photogramm
"MULTIPOLYGON (((-73.98821459397065 40.58796119608895, -73.98827773712772 40.587999198328546, -73.98830961995525 40.588018386325544, -73.98827179755675 40.58805491129899, -73.9882430836349 40.58803763092424, -73.98814642539168 40.587979457993406, -73.98818424899727 40.58794293306109, -73.98821459397065 40.58796119608895)))",3187228,1930,,08/22/2017 12:00:00 AM +0000,Constructed,571735,23.67,2100,10,752.1536593928,122.6369021997,3069140030,3069140030,Photogramm
"MULTIPOLYGON (((-73.9772351897995 40.601411534638565, -73.97729530034094 40.60140538965953, -73.97731485253564 40.601516502647854, -73.97727922520308 40.60152014542623, -73.97725474189595 40.601522647637026, -73.9772511111747 40.601502015055, -73.9772351897995 40.601411534638565)))",3253630,1920,,08/22/2017 12:00:00 AM +0000,Constructed,70602,26.13,2100,22,687.87797369616,115.37082358928,3066760050,3066760050,Photogramm
"MULTIPOLYGON (((-73.78137656744221 40.692563260441375, -73.7814238979791 40.69254163800966, -73.78153008726935 40.69267630645337, -73.78146929423501 40.692704079102576, -73.78137219239548 40.692580935557686, -73.78138565481584 40.692574785394804, -73.78137656744221 40.692563260441375)))",4217331,1940,,08/22/2017 12:00:00 AM +0000,Constructed,739791,29.59,2100,22,1103.78579671392,153.76873836922,4102070005,4102070005,Photogramm
"MULTIPOLYGON (((-73.83005394842455 40.69012836805388, -73.83004948766244 40.69011935451619, -73.83002006515314 40.69012779121005, -73.83000463022763 40.69009660429123, -73.83003222595585 40.690088690803954, -73.83003368541306 40.69009163944428, -73.830229688412 40.690035436760404, -73.83024812474721 40.69007268854186, -73.83005394842455 40.69012836805388)))",4198202,1915,,08/22/2017 12:00:00 AM +0000,Constructed,638822,24.31,2100,47,939.8090325622,163.82768183116,4094160030,4094160030,Photogramm
"MULTIPOLYGON (((-73.87200318418772 40.72902820489035, -73.87203059037799 40.7290076587076, -73.87205783888875 40.728987230309826, -73.87218092701042 40.729082249200204, -73.87221345168501 40.7291073563862, -73.87219213748457 40.72912333568609, -73.87215879698115 40.729148331039966, -73.87204552158266 40.72906088731181, -73.87200318418772 40.72902820489035)))",4458771,1999,,08/22/2017 12:00:00 AM +0000,Constructed,954003,45.98873597,2100,49,1306.81502306264,165.42744630221,4028880032,4028880032,Photogramm
"MULTIPOLYGON (((-73.73626976092143 40.71071518751687, -73.73628334435088 40.710689407176744, -73.73630033893355 40.71069459255087, -73.73631687940593 40.710663200667945, -73.73640218919908 40.71068922821739, -73.73633760604203 40.71081179978332, -73.73624826672483 40.71078454275671, -73.7362827249407 40.71071914256121, -73.73626976092143 40.71071518751687)))",4240695,1950,,08/22/2017 12:00:00 AM +0000,Constructed,656517,19.46,2100,64,1308.22218780213,157.33884860454,4111630066,4111630066,Photogramm
"MULTIPOLYGON (((-73.73313647726344 40.75561095407263, -73.73313181216872 40.755607234066865, -73.73316847049523 40.75558064769894, -73.7332137250734 40.75554782538942, -73.73329005118082 40.755608680259186, -73.73320813826938 40.75566808899037, -73.73313647726344 40.75561095407263)))",4461513,1953,,08/22/2017 12:00:00 AM +0000,Constructed,151792,27.75,2100,195,960.85341232232,123.99900251143,4083060004,4083060004,Photogramm
"MULTIPOLYGON (((-73.75141953082614 40.69799567371659, -73.75156191391275 40.69795893122203, -73.75158453534533 40.698009707913826, -73.75157177779725 40.69801299967925, -73.75157822429544 40.69802747227759, -73.75144859745626 40.69806092213861, -73.75141953082614 40.69799567371659)))",4237792,1945,,08/22/2017 12:00:00 AM +0000,Constructed,441400,22.92,2100,56,1025.6550038404,133.58074709462,4110430156,4110430156,Photogramm
"MULTIPOLYGON (((-73.86106616445377 40.67676543731406, -73.86124908153441 40.67675308774503, -73.86125800378478 40.67682967656886, -73.86107508531106 40.676842027051045, -73.86106616445377 40.67676543731406)))",4189732,1950,,08/22/2017 12:00:00 AM +0000,Constructed,59037,19.73,2100,19,1426.8899723706,157.89910555044,4091250042,4091250042,Photogramm
"MULTIPOLYGON (((-73.8925711139266 40.646296280830775, -73.89245650343601 40.646370679016705, -73.8924442231891 40.646359704619385, -73.89241511635643 40.646333690229106, -73.89242135579143 40.64632964103073, -73.8925297268311 40.64625929118357, -73.8925711139266 40.646296280830775)))",3230562,1960,,08/22/2017 12:00:00 AM +0000,Constructed,810966,21.17,2100,10,739.91220151465,118.98915353906,3082130001,3082130001,Photogramm
"MULTIPOLYGON (((-73.89408201846553 40.66006739448872, -73.89419714642784 40.66001742088208, -73.89421258565781 40.66003804791948, -73.89422554150588 40.66003861635344, -73.89423612972816 40.66005276330797, -73.89423189060771 40.66006384027356, -73.89411676259274 40.66011381301415, -73.89411221819522 40.66011307490948, -73.89410790174425 40.66011176698715, -73.89410393379718 40.66010992627929, -73.89410042779345 40.66010760421996, -73.89409748295797 40.66010486753875, -73.8940951819433 40.660101793756354, -73.89409359083264 40.66009846938316, -73.89409275441113 40.66009498901486, -73.89409269617293 40.660091450829405, -73.89409341714028 40.66008795568567, -73.89409489823572 40.660084602623, -73.89408201846553 40.66006739448872)))",3096293,1901,,08/22/2017 12:00:00 AM +0000,Constructed,605972,25.01999999,2100,22,766.93555949908,117.31536320451,3042960025,3042960025,Photogramm
"MULTIPOLYGON (((-73.93032102391909 40.6454153604913, -73.9302530223603 40.64541853051776, -73.93025108736144 40.64539445218718, -73.93031908889577 40.64539128216185, -73.93032102391909 40.6454153604913)))",3354170,1930,,08/17/2017 12:00:00 AM +0000,Constructed,859967,12.54,5110,32,166.16372781077,55.39017686902,3047600052,3047600052,Photogramm
"MULTIPOLYGON (((-73.89262581756388 40.66041912455952, -73.89287009095798 40.66031385493709, -73.89290386507994 40.66035930576946, -73.89265959275521 40.66046457546416, -73.89262581756388 40.66041912455952)))",3096423,1923,,08/22/2017 12:00:00 AM +0000,Constructed,160528,25.15,2100,20,1481.63386580447,193.79687577702,3042980059,3042980059,Photogramm
"MULTIPOLYGON (((-74.24519628444179 40.50856485928181, -74.24526941667392 40.50855141835254, -74.24528605108351 40.50860414411311, -74.24528613703195 40.508604416790824, -74.24521300474521 40.50861785773067, -74.24519878526246 40.508572785830985, -74.24519628444179 40.50856485928181)))",5145498,1910,,08/17/2017 12:00:00 AM +0000,Constructed,951584,13.78,5110,78,415.43412534363,81.5562234609,5079000029,5079000029,Photogramm
"MULTIPOLYGON (((-73.88893041638345 40.68121875957699, -73.88905292706384 40.681200675660705, -73.88905641860241 40.6812143866655, -73.88907493410733 40.68121165344327, -73.88909092284736 40.681274427541965, -73.88894989769446 40.68129524380426, -73.88893041638345 40.68121875957699)))",3086924,1910,,08/22/2017 12:00:00 AM +0000,Constructed,548838,36,2100,51,1104.3118192157,136.45553964247,3039210034,3039210034,Photogramm
"MULTIPOLYGON (((-73.90159153096548 40.64065207092041, -73.90152702132184 40.64059524427555, -73.9015588323554 40.64057428941842, -73.9016369026037 40.640522861844204, -73.9016455330088 40.640530464203685, -73.90168611230905 40.640503733677114, -73.90174418755572 40.640554891371416, -73.90166862952613 40.6406046642115, -73.9016161850665 40.64063921099183, -73.90161398909181 40.64063727659921, -73.90159153096548 40.64065207092041)))",3230020,1925,,08/22/2017 12:00:00 AM +0000,Constructed,518716,33.7,2100,16,1500.22940949872,167.01419289033,3082010073,3082010073,Photogramm
"MULTIPOLYGON (((-73.93291902252352 40.643209202546785, -73.9329898338253 40.64320520860737, -73.93299233554028 40.64323094958446, -73.9329215253944 40.64323494262556, -73.93291902252352 40.643209202546785)))",3355605,1930,,08/17/2017 12:00:00 AM +0000,Constructed,911424,13.6,5110,28,185.29863253741,58.21723420827,3049630066,3049630066,Photogramm
"MULTIPOLYGON (((-73.75666153379896 40.699025978033376, -73.75672370440094 40.69901000013497, -73.75673754410697 40.69904119263231, -73.75667537347927 40.69905717053813, -73.75666153379896 40.699025978033376)))",4607159,1945,,08/17/2017 12:00:00 AM +0000,Constructed,1190605,10.59497877,5110,49,218.24892237976,60.38018899765,4110140011,4110140011,Photogramm
"MULTIPOLYGON (((-73.74644296329936 40.68282419694805, -73.74646143838301 40.68279269792194, -73.74652402252028 40.682813970955536, -73.7465055474603 40.68284546999161, -73.74644296329936 40.68282419694805)))",4566670,1930,,08/17/2017 12:00:00 AM +0000,Constructed,1194445,10.2,5110,40,238.91268915283,63.15518155413,4128980228,4128980228,Photogramm
"MULTIPOLYGON (((-73.84585792675554 40.878616362638546, -73.84597968780443 40.87857594198465, -73.84600883785434 40.87862652980403, -73.8458870779169 40.8786669504899, -73.84585792675554 40.878616362638546)))",2060280,1950,,08/22/2017 12:00:00 AM +0000,Constructed,495037,29.87,2100,139,739.31983327925,113.73608505188,2047240049,2047240049,Photogramm
"MULTIPOLYGON (((-73.83081624545528 40.850139939594236, -73.83082226409468 40.85008109307669, -73.8310457089663 40.85009427328957, -73.83105132331062 40.850094603888735, -73.8310468165084 40.85013865752663, -73.83104530368678 40.85015345041641, -73.83081624545528 40.850139939594236)))",2114678,2006,,08/22/2017 12:00:00 AM +0000,Constructed,999577,30.43,2100,50,1366.85626975248,170.13213947862,2042350009,2042350009,Other (Man
"MULTIPOLYGON (((-73.78116918594941 40.70161624838771, -73.78121825362469 40.70152806060665, -73.78128468190835 40.701549467818204, -73.7812840605874 40.701550585076816, -73.78123561311895 40.70163765652557, -73.78116918594941 40.70161624838771)))",4218471,1950,,08/22/2017 12:00:00 AM +0000,Constructed,759336,11.81,2100,37,697.90133176052,109.78701209993,4102510118,4102510118,Photogramm
"MULTIPOLYGON (((-73.94150659120706 40.66691889603351, -73.94151824720149 40.666797510606415, -73.94152711726646 40.66679575730811, -73.94153616416627 40.666794641664296, -73.9415453074738 40.66679417353974, -73.94155446913278 40.666794356496794, -73.94156356872472 40.66679519049468, -73.94157252465659 40.66679666648677, -73.94158126243408 40.66679877182805, -73.94158970401895 40.66680148936911, -73.94157127255168 40.66699343579238, -73.9415596471733 40.666997610982826, -73.9415400968615 40.66699652223148, -73.94152468978608 40.66699084205107, -73.94152999620599 40.66693558278567, -73.9415127578423 40.66693462307797, -73.94150572231678 40.666927944876555, -73.94150659120706 40.66691889603351)))",3033758,1920,,08/22/2017 12:00:00 AM +0000,Constructed,126400,28.65,2100,105,1292.38897420473,179.95835840542,3012860072,3012860072,Photogramm
"MULTIPOLYGON (((-73.91874655328988 40.741734946832246, -73.91886736575312 40.7417484306529, -73.91884926596876 40.74184224536942, -73.91875629510857 40.74183186901343, -73.91874904607477 40.741869441172796, -73.91883954166036 40.74187954113552, -73.91883109403291 40.7419233268566, -73.91882175516135 40.741971732451994, -73.91870402492046 40.741958592952706, -73.9187017472863 40.74195833920288, -73.91870609387647 40.741935805272675, -73.91866271231429 40.741930963232335, -73.91866174004458 40.741936006287574, -73.91851596685495 40.74191973643481, -73.91853034722963 40.741845202605866, -73.91863952310139 40.74185738800597, -73.91864738106032 40.741816653701505, -73.91853820643678 40.741804469210116, -73.9185511152545 40.74173755803231, -73.91855234846317 40.741731168003355, -73.91857076124037 40.741733223374105, -73.91869952760074 40.74174759459101, -73.9186985148314 40.74175284293377, -73.91874216026773 40.741757713963274, -73.91874655328988 40.741734946832246)))",4001556,1927,,08/22/2017 12:00:00 AM +0000,Constructed,575943,69.63,2100,79,5611.20668388364,458.64611835289,4001530012,4001530012,Photogramm
